iteration,training_loss,validation_loss,iter_time,raw_grad_norm,lr,tau_0,sigma_0,theta_0,tau_1,sigma_1,theta_1,tau_2,sigma_2,theta_2,tau_3,sigma_3,theta_3,tau_4,sigma_4,theta_4
198,21.229151600186007,0.23270998006189034,0.467104071052745,179.88842059900068,0.007590376033360965,0.504742155550532,1.0450268521624704,4.943503276188777e-06,0.1906570557289262,0.18999995525964208,0.01554088592411154,0.10884627499346536,0.009479807403635666,0.3178359911672887,0.17177566603105665,0.02148156884992827,0.49452863398905905,0.17774164572192835,0.023119093791587175,0.723686076850166
199,21.408698694994143,0.23180819285993692,0.44960171496495605,31.176403212420016,0.007560458302920422,0.5045946949562005,1.0486568216261003,4.8289725363780056e-06,0.19048955844879822,0.18969927289964758,0.015472784158347356,0.1088273510075346,0.009451896942122805,0.3178323882132848,0.17168383800193981,0.0213065047519099,0.4944856419095541,0.17765811885084362,0.022711031172564483,0.7235111155628547
200,21.06504552780802,0.2306056687498618,0.4499294520355761,29.37778402274227,0.007530415803723761,0.5057854765616502,1.051897433802285,4.727165847965572e-06,0.19030506268633957,0.1893720313809409,0.01540339609557938,0.10880658867335453,0.009421245625547902,0.31782841807940926,0.1715840677206744,0.02111665621654545,0.4944390892585989,0.177568731078344,0.022276706263546053,0.7233258904767326
201,21.044607481591335,0.3216369924700871,0.45013273297809064,29.46592046077621,0.00750025,0.5081712768210459,1.0547900419948235,4.636580996397889e-06,0.19010920557357253,0.1890272759143933,0.01533346998851569,0.10878464798657922,0.009388799245986434,0.317824207077266,0.17147938229165302,0.020917745637196495,0.4943903393745223,0.1774760107807646,0.021828659927843688,0.7231352211012821
202,20.797627875566185,0.3697230119729582,0.4663324849680066,200.38377067823566,0.007469962361987863,0.5090183777877494,1.0580537918453463,4.485825799081477e-06,0.1899321344282759,0.18871341910780381,0.015266741226886635,0.10876475659421121,0.009359474516043326,0.31782040926727606,0.1713843392167443,0.02073779625269598,0.4943461333636213,0.17739167129401837,0.021424223962267213,0.7229618711298396
203,21.59724836882019,0.285078445145907,0.44906960893422365,233.5546056541436,0.007439554365864094,0.5084906237812368,1.06163905444161,4.285922466332496e-06,0.18977404381536053,0.18843046461316063,0.015202753637778432,0.10874692243305412,0.009333295801261023,0.31781703410819323,0.1712988646184798,0.020576459183663725,0.4943064484001607,0.17731554280373235,0.021061469466158396,0.722805415874326
204,21.436695762956276,0.22682219725555586,0.45007724803872406,174.24183940631664,0.007409027493671525,0.5067424715954575,1.0655388867249749,4.0447167777064125e-06,0.1896301015693501,0.1881696296925436,0.01514163459163858,0.10873151436977761,0.009309288080819695,0.3178139415527813,0.17122398307594053,0.02042847960411053,0.49426999454241294,0.17724919983572113,0.020730094052316954,0.7226618479921454
205,21.804252400847545,0.22603271683234283,0.44959863903932273,32.383750135670496,0.007378383233246842,0.5064687889388492,1.0690261539880486,3.833904054493718e-06,0.18947155776771518,0.1878863396620459,0.015079967220904785,0.10871453313015329,0.009282935209442497,0.3178105315804376,0.1711424871737911,0.020268300196590434,0.49423062442090815,0.1771781848540429,0.020378374159778157,0.7225105817867149
206,21.253896419883606,0.22498655408266757,0.4654234480112791,30.307553483476333,0.007347623078148061,0.5075065261853914,1.0721408827287178,3.649267542415615e-06,0.18929938901241108,0.18758178778470158,0.015017334476348513,0.10869612453775714,0.009254414985871338,0.3178068308112582,0.17105502613211648,0.020097044593472085,0.4941886088251808,0.1771030450343345,0.02000888516742658,0.7223525426872673
207,20.974640577370135,0.26712698153249054,0.45775992306880653,28.71423876093706,0.007316748527581749,0.5097143617448558,1.0749135101618557,3.487235744937073e-06,0.1891072381007418,0.18724584675135914,0.014953078100435923,0.10867559685004533,0.009222661819312184,0.31780269317056065,0.17095847007766532,0.01990868848698402,0.49414244531284857,0.1770213007626811,0.019609961525815352,0.7221827649835827
208,21.079889309406227,0.2944392501751203,0.4481306318193674,156.5172732338416,0.007285761086329943,0.510441995191934,1.0780794593473182,3.2907155731525313e-06,0.188930811602156,0.18693609045356116,0.01489190690467988,0.10865671202654718,0.009193515780304393,0.3177988976160864,0.17086962941429712,0.01973599716327176,0.4941000105523955,0.17694610516828546,0.019245936425857913,0.7220267937097293
209,21.63242888920728,0.235724639070191,0.44930870388634503,184.97773026109576,0.007254662264676809,0.5098474368671289,1.0815809538152195,3.0693629670057922e-06,0.1887700485949579,0.18665208600218527,0.014833317155447046,0.10863945952507767,0.00916695880940072,0.3177954460453789,0.1707883789889136,0.019578528056671145,0.49406124525615447,0.1768772783481388,0.018915041856311026,0.7218841762123271
210,21.332971875934142,0.22136593434792148,0.4535053849685937,117.9213503848776,0.007223453578335045,0.5080812699008449,1.0854318194240193,2.827686499672226e-06,0.1886177768711448,0.1863832561679882,0.014778025142498463,0.10862314010709631,0.009141842170211733,0.3177921781868708,0.17071169510039122,0.01943024324294812,0.49402467770887676,0.17681257208972334,0.0186059245107128,0.721750435699707
211,21.356774025260737,0.22057744095101484,0.4655047208070755,31.17450737194242,0.007192136548371993,0.5077513404497926,1.0888740552810436,2.619000046395659e-06,0.18845167152760528,0.18609272098007895,0.014721794669733881,0.10860542745351634,0.009114492064261083,0.31778860563560796,0.17062919724929348,0.019270662327342182,0.49398539043631023,0.17674395322178896,0.01827898464160163,0.7216098230967104
212,20.942236423087415,0.21951455929043676,0.44971826090477407,28.682700481430963,0.00716071270113551,0.5086983127312789,1.0919440873406578,2.4383328800581004e-06,0.18826842666831928,0.18577489704255348,0.014663812497624634,0.10858602395311262,0.009084392241471624,0.3177846644284736,0.1705395656767563,0.019097066899405074,0.4939427403209289,0.17667045342884813,0.017929445751397634,0.7214603744882506
213,21.118600787654326,0.21821836355349122,0.45113392802886665,30.005483914982936,0.007129183568179581,0.5107842093779554,1.0946794417721377,2.2815303905557345e-06,0.18807075130975406,0.18543426927724202,0.014604618242940612,0.10856520613462003,0.009051979587015103,0.31778040890446685,0.17044403782439208,0.01891198482148451,0.4938972896200466,0.1765930359888257,0.017562489000332915,0.7213038999870267
214,20.96948462314665,0.46554990779908184,0.4505889050196856,29.035767851195867,0.007097550686189664,0.5138888641790041,1.0971115021999192,2.1451114736775578e-06,0.18785786725227008,0.1850696839461147,0.014544274979670565,0.10854288883974544,0.009017118785800997,0.31777581745661276,0.170342241374652,0.018714768013724032,0.49384883730173895,0.17651143268526537,0.01717729123100295,0.7211398159508837
215,21.418811999222598,0.699155306536531,0.46950068790465593,272.1840272114656,0.007065815596907797,0.5154608757509109,1.0998991423551834,1.9955095581202253e-06,0.18767044988921763,0.18474580565567664,0.014486397938841454,0.10852317434668911,0.008986436735266454,0.3177717920804535,0.17025203709344214,0.01854071018465011,0.49380596909446084,0.17643879403308455,0.016837253681684598,0.7209937012160099
216,22.154446711770287,0.6778732096892228,0.45062595093622804,338.36445419371034,0.007033979847057464,0.5156608051546709,1.1029873915803075,1.8379226061853252e-06,0.1875090666393638,0.18446338854188044,0.014430804832815792,0.10850611361710322,0.008960025937231952,0.31776835243005985,0.1701735481487358,0.01838980221764255,0.49376876169658257,0.17637512605247133,0.01654125243223201,0.7208655201281288
217,22.49967233942099,0.4380689814501551,0.4506331938318908,318.00543287247035,0.007002044988268195,0.5146389728670003,1.1063489428327304,1.6761938998018663e-06,0.18737038543164924,0.18421711246389216,0.014377241031993266,0.10849138173297958,0.008937338026294272,0.31776542396147767,0.1701053684239756,0.01825910612411164,0.49373653213512864,0.17631938084182155,0.016283554943839554,0.7207531872599445
218,20.67263147383983,0.21849063111136005,0.4511050891596824,284.2191442584826,0.00697001257699996,0.5125337563120266,1.1099545179015493,1.5141720254724105e-06,0.18724854505879196,0.18399801045470546,0.014325813684334162,0.10847838403809848,0.008917407614647745,0.3177628686878602,0.17004494454995045,0.018143560596910864,0.4937080305592791,0.1762696971153979,0.016055019427395626,0.7206530361324797
219,21.089043339287237,0.2137915686578424,0.46820513415150344,102.9339459947928,0.006937884174467288,0.5094784281377036,1.1138884833438858,1.351250343161687e-06,0.1871304969476021,0.18378663863178096,0.01427748855258556,0.10846584989320232,0.00889811254566026,0.3177603866055723,0.1699869158369872,0.01803249013297348,0.4936806143393186,0.17622234557037106,0.015837720616002093,0.7205577644094902
220,21.155837342054788,0.2133743491428696,0.4491743769031018,30.03685079777748,0.006905661346563195,0.5079386100068132,1.1174126168786513,1.212832973926817e-06,0.1869994161557701,0.1835456744064352,0.01422747661834398,0.10845723256157679,0.008875702045858877,0.31775746169369556,0.16994280864309239,0.017905775955853104,0.4936494068198896,0.17619111803876247,0.015596185699239224,0.7204532178365901
221,21.624960118916803,0.2126640198200633,0.4473050511442125,30.662326375807346,0.006873345663782852,0.5077418627214433,1.1205552187602228,1.0948996480826938e-06,0.1868473665734304,0.1832723551077846,0.014175909324112392,0.10844610132863057,0.00884998956408272,0.31775408603145266,0.1698884736096599,0.017762690875988273,0.4936142471703267,0.17615249041842573,0.015329317369489167,0.7203387147595711
222,21.55519111388284,0.21173041491251113,0.4444290769752115,30.961278309882086,0.006840938701147048,0.5087392671618285,1.123357780706482,9.94133426088946e-07,0.18668118944844644,0.18297738696813814,0.014123267177462547,0.10843322042864616,0.008822111702832225,0.3177504159680725,0.16982718996826923,0.017609371084547194,0.4935766127724154,0.17610888309401523,0.01504804649022438,0.720218517319435
223,20.56647860900132,0.2105603791651568,0.4619469870813191,28.157347298180866,0.006808442038125421,0.5108012897246724,1.1258498261720642,9.077924949279429e-07,0.18649685572248756,0.18265401665755054,0.014068778260367941,0.10841824473258942,0.008791401143341857,0.3177463604253725,0.16975744881155463,0.017442414547895958,0.49353565917969955,0.17605930790158464,0.014746910657743547,0.7200902943702725
224,20.58953329227528,0.20921674666422946,0.4535975637845695,28.897163332504793,0.006775857258559482,0.5138151530926682,1.1280658870263305,8.336058658275129e-07,0.18630076551503844,0.18231262852630603,0.014013427012001645,0.10840184095496534,0.00875889307347708,0.3177420558306538,0.16968210756852978,0.017267326775303606,0.4934926789460966,0.17600584863036348,0.014435577348608519,0.7199577388046661
225,20.755482107058427,0.5630435564805396,0.44799566990695894,29.1133729647722,0.006743185950585416,0.51768196867025,1.1300314995583418,7.696885086417234e-07,0.18609146313437439,0.1819510046591166,0.013957324362015938,0.10838391017220676,0.008724343267824376,0.31773746804587966,0.1696007295965534,0.017082932614115556,0.4934473667042139,0.17594827427442483,0.014112400855023487,0.7198200727279006
226,21.425176859150636,1.047818233288284,0.4455205698031932,322.14628777240705,0.0067104297065566825,0.5200074159995759,1.1323521479140946,7.03974459538479e-07,0.18590825205462455,0.1816316932798446,0.013903829647682274,0.10836823069423666,0.008694124580779488,0.31773347069629915,0.1695292267537504,0.016921136872167338,0.4934075009730118,0.1758974621375519,0.013828878815741668,0.7196981801960611
227,22.50747327680711,1.2428628481241923,0.45605366700328887,384.15036451225114,0.006677590122966401,0.5209508698643459,1.1349771328769052,6.37987432407487e-07,0.18575326092341682,0.18135774658185752,0.013852685391548294,0.10835505930312615,0.008668584565036755,0.31773012244809945,0.1694686130488495,0.016783403016631566,0.4933735420808431,0.17585407431491662,0.013586407942272253,0.7195930855208149
228,22.40722081511031,1.0894472583623036,0.4586404310539365,429.66371613323315,0.006644668800369547,0.5206607011441173,1.137864335432138,5.730644164322068e-07,0.18562529518717855,0.18112720412534836,0.013803773927750939,0.1083442875801563,0.008647503305648745,0.31772739508613873,0.16941836537595775,0.01666832295150102,0.49334518980775655,0.17581771119618006,0.013381870065743356,0.7195037726165425
229,21.512803933169366,0.6790456914537004,0.44544047210365534,428.78597052822045,0.006611667343304942,0.5192742986359615,1.1409838615187304,5.102518854853296e-07,0.18552027076370145,0.1809336062066913,0.013756912194628235,0.10833553244377568,0.00863019351201303,0.3177251921909533,0.16937683821641747,0.016572306931909836,0.4933215771021663,0.17578726604859635,0.013209166248255152,0.7194278728935624
230,21.89460133699205,0.2664789431955484,0.4457718129269779,348.9470351476571,0.00657858736021704,0.5169185889009469,1.1443258548251851,4.502191535305435e-07,0.18543196721551225,0.1807671632665558,0.013711849513174699,0.10832821199573162,0.008615618317234962,0.3177233676732262,0.16934158861498722,0.016490214596932153,0.4933014401952307,0.1757611149549021,0.013059998240465245,0.7193620327977867
231,21.331928138105525,0.20495710401253364,0.44873328786343336,184.72120173106458,0.0065454304633775495,0.5137109674646547,1.147910725977202,3.932204143457148e-07,0.18535006029733103,0.18061203428111947,0.013668828251080296,0.10832139217692421,0.008602122442482003,0.3177216830566074,0.16930879130164248,0.01641417856568516,0.49328280752011855,0.17573681457432358,0.0129224991691041,0.7193013235868561
232,20.48700092158967,0.20474604475454186,0.4610491059720516,28.273858207108535,0.006512198268806849,0.5119593318773342,1.1511087077474174,3.4534256818214146e-07,0.18524478187921595,0.18041996007052627,0.013624106036945631,0.10831231071652732,0.008584870134774858,0.3177194809157659,0.16926687338725405,0.016320315870290456,0.4932598925407639,0.17570668747833648,0.012759263221234404,0.719230647880269
233,20.94610293163329,0.20429897181314446,0.4466465169098228,29.47905011303004,0.006478892396195212,0.511497056046038,1.1539704913934257,3.050152862063779e-07,0.18512778810258512,0.18020050563406204,0.013578144273134071,0.10830730776859915,0.008564744811547866,0.31771686498371104,0.16923974402430694,0.016212975255809746,0.4932336845884332,0.17569352006552189,0.012577478287593572,0.7191527717655144
234,21.653713838567484,0.20362249482787292,0.44586830399930477,31.780473115904638,0.006445514468823885,0.5121796539688269,1.1565187845947884,2.7095228940691613e-07,0.1849927108336565,0.1799537436105741,0.013531439833016093,0.10830001561246619,0.008541817078681487,0.3177138582496023,0.16920363241892755,0.016092681093677137,0.49320430873842946,0.17567393464763006,0.01237791497493583,0.7190677651350323
