iteration,training_loss,validation_loss,iter_time,raw_grad_norm,lr,tau_0,sigma_0,theta_0,tau_1,sigma_1,theta_1,tau_2,sigma_2,theta_2,tau_3,sigma_3,theta_3,tau_4,sigma_4,theta_4,tau_5,sigma_5,theta_5,tau_6,sigma_6,theta_6,tau_7,sigma_7,theta_7,tau_8,sigma_8,theta_8
295,9.836998567210706,0.06730697187619086,0.8637823299504817,14.927940277679868,0.004339284176909517,0.5326251715689583,1.351854642588996,2.735359065065363e-10,0.12565480779395374,0.09224321357097424,0.0044646600136644884,0.06304401651010799,0.010883794723892027,0.24987701558506395,0.056408681821929436,0.0018296932620399324,0.45985973361401533,0.11950509707582752,5.9490353723346025e-05,0.6168985020203177,0.070345583641557,6.966741929893796e-05,0.7431023001417177,0.11478398036151687,8.218914627964721e-11,1.3376594668502846,0.34403481215719567,1.181478575610045e-11,2.423042878107508,0.3675067831108859,1.4159879031736785e-11,2.0001626497848473
296,9.972092034491325,0.06354981021682704,0.8775152799207717,100.05808419235306,0.004304704081750153,0.5326446989185302,1.354004955520734,2.595528367181077e-10,0.12555262633357198,0.0919845925038271,0.0044538785577168775,0.06303373293889063,0.01080264177125979,0.24986897524365712,0.05640703658439017,0.0018123335243511178,0.459857162696845,0.11950824339494373,5.752378745715809e-05,0.6168977488432241,0.0703570845317217,6.720028201431199e-05,0.7431013161772244,0.1148014563150654,7.834133224469969e-11,1.3376594664754962,0.344034814927278,1.323773747273511e-11,2.423042877535372,0.36750678255020974,1.768685852436135e-11,2.000162648536941
297,9.561528295703107,0.1152939864569234,0.8729951679706573,13.827036068690047,0.004270157898702224,0.533374949060186,1.3559243042196514,2.4735555919731234e-10,0.12544799508529741,0.09170764057335541,0.0044425363112050335,0.06302654841454854,0.010715953984202315,0.24986036795252123,0.056409360295219445,0.0017938176027400114,0.45985441948443795,0.11954061464878761,5.548997077778682e-05,0.6168969766600003,0.07047463425935484,6.465643887508176e-05,0.7431003108337703,0.11493527437922801,7.346136825747788e-11,1.3376594661351455,0.34403481749092396,1.3783874206235877e-11,2.423042877018386,0.3675067821056187,1.9943544622539136e-11,2.0001626474084433
298,9.96901188921615,0.08808034554231342,0.87146174791269,251.91320875989015,0.004235647311497952,0.5333241693218363,1.3580701107060744,2.337820522972916e-10,0.1253543172979675,0.09145970551447669,0.004432034122597329,0.06302011354914083,0.0106386117997544,0.2498526626692681,0.05641143691785463,0.0017773152977904221,0.45985196362962016,0.11956957237186491,5.369986571625033e-05,0.6168962854615663,0.07057985814904055,6.242015919726525e-05,0.7430994108979682,0.1150550356993243,6.922005556766051e-11,1.3376594658306873,0.34403481978512807,1.4276528434251921e-11,2.423042876555928,0.3675067817080629,2.2052588318940393e-11,2.000162646398652
299,9.569317428777632,0.06299645336083018,0.8706341402139515,197.3867215345076,0.004201174002134672,0.5325827435747525,1.3604174288780302,2.1922618551362239e-10,0.12526955545699076,0.09123551384858271,0.004422316960576616,0.06301426025598866,0.010568896040997004,0.249845698167385,0.05641327453220933,0.0017624573318435772,0.45984974439056864,0.11959546727148478,5.2108485735116364e-05,0.616895662425191,0.07067401018149731,6.0434691070876866e-05,0.7430985998551477,0.11516220381550418,6.546195445365566e-11,1.3376594655581397,0.3440348218368826,1.4679567990085365e-11,2.4230428761420018,0.3675067813513635,2.3932746287902112e-11,2.000162645494338
300,9.446607706370608,0.0628060181151433,0.87134023103863,13.700327546743424,0.004166739650792848,0.5326155022403825,1.3624942588678959,2.06604448510259e-10,0.1251734078426958,0.09098355525516803,0.004411840631548686,0.0630069835820437,0.010491035306479615,0.2498379519070245,0.05641450587468696,0.0017459125542188538,0.4598472855748632,0.11961846439704106,5.040077429411362e-05,0.6168950065454057,0.07075770883093913,5.831110534265959e-05,0.7430977491637862,0.11525809184512628,6.07850372234749e-11,1.3376594653096376,0.34403482371019706,1.4096437299054226e-11,2.4230428757653195,0.3675067810498148,2.396977799056019e-11,2.0001626446680483
301,9.981175369191345,0.06258001178436956,0.8709873119369149,15.575208399750343,0.004132345935754183,0.5333329232385087,1.3643328634181653,1.9563387802915282e-10,0.12507059861273057,0.09071575662752475,0.004401038054134023,0.06299878719658863,0.01040868993158168,0.24982976866832823,0.05641526668117681,0.0017284554133193241,0.4598446948524672,0.11963889986533191,4.865240176830031e-05,0.6168943403396815,0.0708321509455246,5.614292019493761e-05,0.7430968873559541,0.1153438775695154,5.566988647402674e-11,1.3376594650837201,0.34403482537923086,1.2847287029990788e-11,2.423042875423277,0.36750678076681487,2.2633682614328768e-11,2.000162643915005
302,9.731989855427065,0.2581567952836103,0.8738580760546029,14.387145281759091,0.004097994533319826,0.5346561482238003,1.3659560074852106,1.8607707411897778e-10,0.12496013585176327,0.09042948771975788,0.004389779510337427,0.06298961058393203,0.010321134459272232,0.24982107694281422,0.05641557585262356,0.0017099393211892863,0.4598419505073335,0.11965703451666741,4.685411702088101e-05,0.6168936598221738,0.07089827380587005,5.3919132649631476e-05,0.7430960093509041,0.11542061716561916,5.020316251482098e-11,1.3376594648779758,0.34403482684881787,1.1057773511499202e-11,2.4230428751122086,0.3675067804691878,2.004339361622678e-11,2.000162643225795
303,9.918267519263829,0.38298753009018827,0.8765557568985969,422.86007857649076,0.0040636871177286695,0.5351640380002013,1.3678078653947676,1.7566212568556463e-10,0.12486256193561632,0.090176538623764,0.004379381090641475,0.06298152656290835,0.010244033693915858,0.2498133952444075,0.05641587659035008,0.0016936515143058757,0.45983952458698474,0.11967326026760912,4.529090376837516e-05,0.6168930567411948,0.07095745603001148,5.19884689660839e-05,0.7430952311121224,0.11548925753854235,4.561744588152116e-11,1.3376594646942273,0.3440348281624252,9.61126496655376e-12,2.423042874834351,0.3675067802020334,1.7913914193578303e-11,2.000162642609809
304,10.234167593219011,0.2693195102372307,0.8796752181369811,508.60024341180923,0.00402942536107575,0.5349495485028376,1.3698574001928068,1.6467807253337316e-10,0.12477699724548856,0.0899545362998144,0.004369762756979385,0.06297446927162795,0.010176587534358633,0.24980665387641446,0.05641617975605658,0.0016794172382121712,0.45983739508875043,0.11968778127714692,4.3937921177316673e-05,0.6168925249594464,0.07101043464046247,5.031918990612176e-05,0.7430945446432221,0.11555064742254635,4.1785317124314535e-11,1.3376594645302213,0.3440348293359541,8.453181091078725e-12,2.42304287458627,0.3675067799618604,1.617831610197144e-11,2.0001626420594083
305,9.87549067858934,0.07175767005975402,0.8825352271087468,447.85185051702786,0.0039952109332307495,0.5340971682606337,1.3720825521107127,1.533656479577904e-10,0.12470166275689223,0.08975889607305007,0.004360841079934646,0.06296827875011232,0.010117332619760047,0.24980071521056066,0.056416474839237514,0.0016669242427140361,0.45983551895185915,0.11970077317354619,4.2760899934176364e-05,0.6168920546469706,0.07105784623017301,4.88684456913288e-05,0.743093937360496,0.11560554743557253,3.8555017725768754e-11,1.3376594643837783,0.3440348303847698,7.511523963853829e-12,2.4230428743646923,0.367506779745512,1.4741352409588187e-11,2.000162641567483
306,9.83497889852562,0.061763476372968286,0.8808935100678355,143.64846177512896,0.003961045501756612,0.532683860172209,1.3744887230680234,1.4183181703724675e-10,0.12463265575120781,0.08957980086021344,0.004352580294329956,0.06296258291279874,0.010063247536120345,0.24979528564201386,0.05641670647654726,0.0016555336200471116,0.45983380451659955,0.11971237740095991,4.1701294359716634e-05,0.6168916274706823,0.07110020790899546,4.7564102035779396e-05,0.7430933860038405,0.11565463909087224,3.570868663907777e-11,1.337659464252625,0.3440348313235091,6.678502734544648e-12,2.423042874166326,0.36750677955199407,1.3423755399776314e-11,2.000162641126648
307,9.669300366489564,0.06163475272748756,0.8790029499214143,14.386074934815653,0.003926930731828268,0.5320761645948059,1.3766207925182532,1.319028909915525e-10,0.12455351823829172,0.08937541131213488,0.004343712492483885,0.06295578044773092,0.010001879768878048,0.24978915760738182,0.05641657328349159,0.0016426475123589572,0.4598318785011741,0.1197226357596743,4.054979691044234e-05,0.6168911757550815,0.07113769616764823,4.615170150567715e-05,0.7430928054265734,0.11569853293083665,3.2585341284466714e-11,1.3376594641330828,0.3440348321494563,5.618509223175958e-12,2.423042873986387,0.3675067793523843,1.1502586380765166e-11,2.0001626407235626
308,9.619027993307995,0.061462998140418536,0.8831517428625375,14.0857423622856,0.0038928682861514748,0.5321796787165786,1.37850730386922,1.2333256418124425e-10,0.12446531780721765,0.08914839841566649,0.004334276895140355,0.06294799172765166,0.009934073105904825,0.24978240708755356,0.05641611504360609,0.0016284453919665496,0.45982976447677243,0.11973169294896767,3.9323845546244495e-05,0.616890703692944,0.07117083272055366,4.465273938689345e-05,0.7430922008705673,0.11573777583001577,2.930313267882822e-11,1.337659464024116,0.3440348329337293,4.455246398030193e-12,2.423042873823334,0.3675067791909709,9.23029526965966e-12,2.0001626403551582
309,9.960223218583327,0.06125994074994737,0.8896091608330607,15.457563295214568,0.0038588598248817775,0.5329116124236318,1.3801767004774992,1.1591586992523768e-10,0.1243713895498739,0.0889072319521468,0.004324547928228993,0.06293955855860217,0.009862368111944882,0.24977527650251075,0.05641541386198445,0.0016134595013376869,0.45982753735507326,0.11973969377236807,3.806722230454385e-05,0.6168902242871985,0.07120013662486452,4.3120471311683685e-05,0.7430915886121757,0.11577285753576591,2.6042887941339477e-11,1.3376594639250718,0.34403483363294685,3.3346345341496533e-12,2.423042873676086,0.3675067790385067,6.975023033307455e-12,2.0001626400208203
310,9.874642258037595,0.061023891914712185,0.8785582610871643,14.709945332748665,0.0038249070055436027,0.5341989902037969,1.3816494658890657,1.0948175767713617e-10,0.12427046202185775,0.08864866327891749,0.0043144292056970165,0.06293037465849237,0.00978585527869065,0.2497676756393907,0.05641446165332127,0.0015975053787790276,0.45982516975776344,0.1197467412505583,3.67685591978376e-05,0.6168897330908605,0.07122598301898128,4.154142432292501e-05,0.7430909630953866,0.11580421660244039,2.2819651387372617e-11,1.3376594638348993,0.3440348342358737,2.3112110887578457e-12,2.423042873543204,0.3675067788748782,4.854326845648154e-12,2.000162639717309
311,9.65715560049847,0.3274959628832818,0.8810990410856903,13.658897023060733,0.003791011482949462,0.5359774285867824,1.38294362036446,1.0388705931030029e-10,0.1241610950018636,0.08836904434194359,0.004303844451639876,0.06292031280771813,0.009703507913522522,0.24975949970410033,0.05641324486833689,0.0015803742410357062,0.45982262980191446,0.11975292623315344,3.541591655569996e-05,0.6168892252915203,0.07124870345613386,3.990156378469479e-05,0.7430903183541605,0.11583224570652197,1.9653236235629802e-11,1.3376594637526686,0.3440348347801882,1.435905676507366e-12,2.423042873423441,0.36750677871344706,3.0016448766706323e-12,2.0001626394421854
312,10.105228793273717,0.6643580768582894,0.8789856769144535,477.37645105630264,0.003757174909119309,0.5369442858560435,1.3844695380597294,9.792696490885013e-11,0.12406485653264718,0.08812264318024482,0.004294096795562095,0.06291155731034263,0.009631180233550788,0.24975229165770746,0.056412294645354445,0.0015653441507604026,0.4598203902116063,0.11975925238330497,3.424282879548263e-05,0.6168887762788696,0.07127193619161461,3.848112497018421e-05,0.7430897481112746,0.11586046330436484,1.7051899109068684e-11,1.3376594636792865,0.3440348352662687,8.34039189149826e-13,2.4230428733164593,0.36750677856877506,1.7282969389790588e-12,2.0001626391963745
313,10.441382329480984,0.7250422297885223,0.8801963771693408,623.7829338553729,0.0037233989332000153,0.5371914332521615,1.3861937157827076,9.174462231305376e-11,0.12398118049812484,0.08790827191707958,0.0042851134912621856,0.06290396224294396,0.009568462454945206,0.24974602112203975,0.05641149060302725,0.001552323785608967,0.4598184412661893,0.11976491870563809,3.3235550840577615e-05,0.6168883831375809,0.07129274423486148,3.726269173396008e-05,0.7430892485794462,0.11588568068358308,1.492691088758096e-11,1.3376594636138692,0.34403483570042287,4.3847395402515715e-13,2.423042873220908,0.367506778439147,8.934435821566003e-13,2.0001626389767875
314,10.325552110391316,0.511339067906691,0.8815912040881813,664.8237010944794,0.003689685201384996,0.5368023558301298,1.3880907029018081,8.546068834896562e-11,0.1239089226774852,0.08772296096478145,0.004276820465735557,0.06289742189691058,0.009514415587190614,0.2497406017562656,0.05641082056608259,0.0015411125610832043,0.45981675605545813,0.11976999571392737,3.237384388533186e-05,0.6168880403636607,0.0713113859028113,3.6221177323167595e-05,0.7430888127600721,0.11590821497410599,1.3189124646690936e-11,1.337659463555565,0.3440348360907104,1.941918883747468e-13,2.423042873135558,0.36750677832537915,3.8230897832937004e-13,2.0001626387806217
315,10.53926560079367,0.15951758391201523,0.8822587530594319,553.1338266770724,0.0036560353568339784,0.5358526908835586,1.3901428755065868,7.917104132110439e-11,0.12384623494565677,0.08756199637962855,0.004269137112196969,0.06289176267308982,0.009467609714618625,0.24973589730537088,0.05641025809754448,0.0015314101593884141,0.4598152924419514,0.11977454209561707,3.163225857537736e-05,0.6168877403554445,0.07132807766898669,3.532548605718287e-05,0.743088431086352,0.11592835000047268,1.1755019570754365e-11,1.3376594635035715,0.34403483643859745,5.963138781044476e-14,2.4230428730593103,0.36750677822272915,1.0739556146186643e-13,2.000162638605368
316,9.877460126802339,0.06011843645285353,0.8802030920051038,345.2220170617307,0.0036224510395929128,0.5344107621820133,1.392338366969486,7.295256896036622e-11,0.12379063178178011,0.08741909248976086,0.00426199235793841,0.06288674740568292,0.009426167863090393,0.2497317246952461,0.056409763497468686,0.0015228253137635648,0.45981399405764284,0.11977860603256833,3.098088026817087e-05,0.6168874736779255,0.07134299883964808,3.453941231539519e-05,0.7430880917633682,0.11594633975203571,1.0548908421839072e-11,1.3376594634571406,0.344034836748821,4.738429228814947e-15,2.423042872991193,0.36750677812938853,4.647653860441575e-15,2.0001626384488
317,9.610898568766814,0.06001578539863246,0.8826506640762091,13.621124713861143,0.0035889338865140396,0.5337201241912266,1.394279792989474,6.761255427157283e-11,0.12372290173577503,0.08724543218012437,0.004254159605961946,0.06288055772751566,0.009376091879232516,0.2497267204573212,0.05640898828608558,0.0015124873902622547,0.4598124465060609,0.11978214516601042,3.0233147566353526e-05,0.6168871798132337,0.07135602406059503,3.364111119609448e-05,0.7430877201619405,0.11596241150972622,9.317482401444718e-12,1.3376594634149332,0.3440348370762678,8.089041968460614e-15,2.4230428729303406,0.3675067780798615,2.759001721717184e-14,2.00016263830893
318,9.364957186167997,0.05986960923425642,0.8805003350134939,13.429014418225668,0.003555485531176114,0.5336920106051378,1.395994830082636,6.301417250660469e-11,0.12364520827806108,0.08704650265118084,0.0042457237127478675,0.06287340484757106,0.009319007050585453,0.24972103718915994,0.05640797958532531,0.0015007331324644931,0.45981069623818394,0.11978522146091722,2.941326970237495e-05,0.616886865436435,0.07136737555131624,3.265961714323096e-05,0.7430873244850259,0.11597676859202137,8.106945385509729e-12,1.3376594633766157,0.3440348373663063,5.249970378795329e-14,2.423042872875981,0.36750677800118636,1.3693477828242476e-13,2.0001626381839728
