iteration,training_loss,validation_loss,iter_time,raw_grad_norm,lr,tau_0,sigma_0,theta_0,tau_1,sigma_1,theta_1,tau_2,sigma_2,theta_2,tau_3,sigma_3,theta_3,tau_4,sigma_4,theta_4,tau_5,sigma_5,theta_5,tau_6,sigma_6,theta_6
289,14.111035679743322,0.12516577630182865,0.6414878021460027,306.3360238728183,0.004547382415301199,0.5298114496955162,1.3095534867343999,1.008507435777062e-09,0.15715009177848865,0.12374242651463822,0.004541030482328349,0.06432647718134281,0.02655774187870512,0.2730675017030818,0.0793723139790265,0.002461941585230724,0.4511860597270743,0.15972104904882253,0.00035455523881504375,0.6442756253841181,0.12315765213945463,0.00010927921906858225,0.75129122746845,0.18806792086658078,9.847960016342137e-10,1.1286810651242971
290,13.721657021528081,0.11443163284072214,0.646027903072536,137.94776979903568,0.004512634292654133,0.5282095696573951,1.312173814666069,9.190266654799366e-10,0.1570492720569735,0.1235430764563942,0.0045314702863388165,0.06431279092591743,0.026444290287799602,0.27305828346865335,0.07937028674634353,0.002449426672118416,0.4511837681848757,0.15971991396975993,0.0003472286108325006,0.6442726633080618,0.12316231138001231,0.00010634252819512153,0.7512896366981426,0.18806833369174542,8.656752102462501e-10,1.1286810623135546
291,13.440911067509791,0.1142321964163763,0.624216919997707,19.21459089385993,0.0044779099478933675,0.5275243184151677,1.3144949010560925,8.424785949398673e-10,0.15693388987770418,0.12331482260904612,0.004521150071248688,0.06429718443400474,0.026315052389060144,0.2730478157381348,0.07936789466338341,0.0024351822912289235,0.4511811699174321,0.15971805277817747,0.00033918037802807815,0.6442694864056984,0.12316555648319033,0.00010316105339420107,0.7512879660506879,0.18806870312024954,7.549279494427035e-10,1.1286810597646213
292,14.186317019019624,0.11396211107605297,0.6290669839363545,21.405403500765296,0.004443211073434475,0.5276495026103738,1.3165500717382939,7.768051296009036e-10,0.1568078789288107,0.12306551830703477,0.004510382643613956,0.06428017547336837,0.026174448108741213,0.2730364378701709,0.07936523067446459,0.002419694344281666,0.4511783481107047,0.15971563414424944,0.00033067522080365113,0.6442661744669667,0.12316764169558823,9.98366533715334e-05,0.7512862522990063,0.18806903367195085,6.53811859426512e-10,1.1286810574569888
293,13.583762476274348,0.11361580402009111,0.6216945231426507,19.142483201177967,0.004408539360451648,0.5284919204776919,1.3183628682853301,7.20303153596608e-10,0.15666852861343336,0.1227897719719117,0.004498938381680114,0.06426141496641564,0.026019582945056983,0.27302391703189816,0.07936223965287793,0.002402648519226902,0.45117524585277746,0.15971261197241818,0.00032157990670233057,0.644262676089787,0.12316858094328617,9.632178921897766e-05,0.7512844711949204,0.1880693294493053,5.609784616665245e-10,1.128681055365048
294,14.235387630376692,0.11320817093937735,0.635241735028103,21.215950481191378,0.0043738964987952616,0.5299698383331232,1.3199601707297504,6.715597230700105e-10,0.15651897109695323,0.1224938857722575,0.004487142657998613,0.06424131090276909,0.0258539782810359,0.27301052054435004,0.07935899468474958,0.0023844311020993006,0.45117192844233867,0.15970911996533654,0.0003121057674272371,0.6442590542950885,0.12316857624605297,9.269746590394727e-05,0.7512826517114536,0.18806959406930301,4.770748299593913e-10,1.1286810534713463
295,13.92615606030153,0.3152331274398115,0.6302092240657657,21.03704177440339,0.004339284176909517,0.5320112649397524,1.321366714020768,6.293995193651514e-10,0.15636258930705763,0.1221845257750571,0.004475130619163022,0.06422032249071592,0.025681442331677018,0.2729965499131605,0.07935557826121403,0.0023654643028653737,0.4511684707023901,0.15970529981681555,0.0003024741805473484,0.644255379288287,0.12316783122400772,8.904714629641086e-05,0.7512808258556058,0.18806983080223438,4.0247074393987593e-10,1.1286810517600832
296,14.350690655486098,0.5891617181877138,0.6384036159142852,347.3211488978889,0.004304704081750153,0.5331249234405789,1.323024496645943,5.85350375869832e-10,0.1562238004124892,0.12190988443351063,0.004463912736375074,0.06420170564256619,0.025528649127477536,0.27298415557701144,0.07935255020329031,0.002348686810709657,0.4511654044129093,0.1597019197664128,0.00029404742336489184,0.6442521150749658,0.12316720408105877,8.586643472489971e-05,0.7512792030107135,0.18807004257831617,3.413359452285201e-10,1.128681050230028
297,14.045990186223989,0.6409677098305097,0.6574233679566532,468.0591754828675,0.004270157898702224,0.5334139851540498,1.3248951578100978,5.405141392033155e-10,0.1561028763043205,0.12167003833211486,0.004453418983230575,0.06418560297670678,0.025395480993603246,0.27297333962599696,0.07935012860139225,0.002334078080078478,0.45116272956678716,0.15970068862578177,0.0002867722085041322,0.6442492532571497,0.12317158059230508,8.31290523552485e-05,0.7512777774190963,0.18807023201822687,2.914376431907589e-10,1.128681048863104
298,14.57420847956795,0.46239572578094656,0.6485717440955341,449.75007916883266,0.004235647311497952,0.5329727196295941,1.3269545805061371,4.956738713975071e-10,0.15599776592628709,0.12146135583392165,0.004443571442218672,0.06417162291163778,0.02527983600657724,0.27296394426175963,0.07934803586816777,0.0023214064612335546,0.45116040731480656,0.1596996810251594,0.00028050482810398816,0.6442467521071097,0.12317559282305522,8.077687264872238e-05,0.7512765283624425,0.1880704014664556,2.5060646112095476e-10,1.1286810476419755
299,13.904978390640352,0.188464660954147,0.6534107958432287,438.40652533629856,0.004201174002134672,0.5318866731832093,1.3291795034363953,4.515694616238134e-10,0.1559059336519047,0.12127883570600144,0.0044343169246648965,0.06415941983123374,0.02517884947969366,0.2729557394249638,0.07934621598962535,0.0023103515437217113,0.4511583800834573,0.15969884520084493,0.00027507094069592034,0.6442445560465581,0.12317924920697491,7.874226846529546e-05,0.7512754293186159,0.18807055302266576,2.1697993445666166e-10,1.1286810465507333
300,13.474987638446155,0.11174802474643641,0.6644822279922664,249.92306215590142,0.004166739650792848,0.5302336381927045,1.3315645030707952,4.0861155187343916e-10,0.15582320971840338,0.12111426108601836,0.0044256050050093055,0.06414844144646215,0.025088010092837024,0.27294835820425317,0.07934457827666194,0.0023004170880452706,0.4511565573033374,0.15969808528326607,0.0002702289794750768,0.6442425842271351,0.12318250658605477,7.693524284153751e-05,0.7512744429797799,0.18807068856873826,1.8890242229287498e-10,1.128681045574624
301,14.139306349108672,0.11160418033652633,0.6489366739988327,21.938523252116088,0.004132345935754183,0.5294438141524607,1.3336781196396674,3.720129170503504e-10,0.1557286724540988,0.12092619687017782,0.00441649189769178,0.06413592877197981,0.024984649106248466,0.27293997437981304,0.07934265837589072,0.0022891154054711146,0.4511544889894406,0.15969684937070588,0.0002649073515734152,0.64424047170773,0.12318484930682097,7.497580452617609e-05,0.7512734083935987,0.1880708097854805,1.6347245509840426e-10,1.128681044695416
302,13.806107977844631,0.11138664725714165,0.6419686458539218,20.236002165484962,0.004097994533319826,0.5294162777210357,1.335546321257604,3.4073920575500686e-10,0.1556214229594354,0.12071283936891765,0.004406855697522334,0.06412177686835743,0.02486788096557127,0.27293051687866876,0.07934044214533002,0.0022763541482847724,0.4511521582444766,0.15969514281709957,0.000259081423622165,0.6442382049768282,0.12318633099031623,7.28567579675449e-05,0.7512723192445971,0.18807091818214489,1.4041483353144959e-10,1.1286810439032013
303,13.7847047858846,0.11111550494563503,0.6410767647903413,21.024381990557266,0.0040636871177286695,0.5300626823660624,1.3371981123071457,3.139376154708781e-10,0.1555061990977151,0.12048360983499051,0.004396940211236523,0.06410660290791032,0.024742872036568133,0.27292039242434446,0.07933803620520309,0.002262699009807543,0.4511496648613898,0.15969311408481474,0.00025299827667427533,0.6442358621675995,0.12318714603987413,7.066553714557098e-05,0.7512712090241411,0.18807101510671706,1.1990958003031864e-10,1.1286810431904144
304,14.042979150801756,0.11078644765624618,0.627455587964505,20.768137096028596,0.00402942536107575,0.5313052100133889,1.3386529685530686,2.9090332336955125e-10,0.15538083592719792,0.12023425820805049,0.004386688412060365,0.06409012456477203,0.024607342010710128,0.2729094128444824,0.07933539544714517,0.0022479016428395933,0.4511469625664755,0.1596907297747168,0.00024656830684647235,0.644233408718521,0.12318729984869706,6.837212880428159e-05,0.7512700626201967,0.18807110176432795,1.015893180792088e-10,1.1286810425487228
305,13.677562810436212,0.2668485160097525,0.6147839589975774,20.160012416589844,0.0039952109332307495,0.5330753241470322,1.339930340451538,2.710523107678621e-10,0.15524531878674927,0.11996476539410603,0.004376094039934176,0.06407234749024598,0.024461358442250152,0.2728975805654066,0.07933252345169704,0.002231972394387441,0.4511440522517321,0.1596880136546379,0.00023981189726024027,0.6442308473851266,0.12318685206889607,6.59851249712612e-05,0.7512688811611371,0.18807117925153796,8.529168755464463e-11,1.1286810419711117
306,14.097875080657685,0.4758610258174564,0.6234639431349933,322.3479418767141,0.003961045501756612,0.5340048287118345,1.3414425330412652,2.508674810316149e-10,0.15512470105078993,0.1197248253295023,0.004366211249245716,0.06405653253783616,0.024331662511390975,0.2728870530402043,0.07932996902362646,0.002217831018215131,0.4511414631214888,0.15968560030077045,0.00023387389865554457,0.6442285669034515,0.12318646654320718,6.389503592543824e-05,0.7512678288917352,0.18807124852594764,7.195100728105347e-11,1.1286810414548136
307,14.078408673618469,0.49636566636473134,0.6201250108424574,436.0920021991079,0.003926930731828268,0.5341884232016679,1.3431540619560278,2.3074780145622515e-10,0.15501905926430765,0.11951453342588311,0.004356968299010586,0.06404269024425499,0.02421819878198115,0.27287783681111755,0.07932773598252789,0.0022054730583949012,0.4511391975516109,0.15968349806499754,0.00022872456252974953,0.6442265630649928,0.12318617626425471,6.208762929646915e-05,0.7512669027609772,0.1880713104535938,6.106691939989982e-11,1.1286810409935484
308,14.020129281972693,0.3318499125482006,0.640695929992944,443.49502540012503,0.0038928682861514748,0.5337123275104354,1.345040041755045,2.1098583261458024e-10,0.1549268556233737,0.11933081799733998,0.004348305183527119,0.06403061797596375,0.02411924844386982,0.2728697975030909,0.07932579083456495,0.0021947051092685186,0.45113722183159377,0.1596816742591119,0.0002242668713422483,0.6442248067757294,0.1231859711998895,6.052669063621649e-05,0.7512660894602132,0.18807136581077744,5.216485308731178e-11,1.1286810405814722
309,14.322248114268687,0.13315552494248664,0.6397499970626086,352.0377199088939,0.0038588598248817775,0.532654813640787,1.347086157197359,1.9178142900960026e-10,0.1548456356387178,0.11916881017079874,0.004340154652185183,0.06401999383330893,0.024032147455154328,0.27286272159921304,0.0793240804492932,0.002185234370242751,0.4511354833372924,0.15968007401961756,0.00022037035824814022,0.6442232558523294,0.12318581709484935,5.9165425096598974e-05,0.7512653703203606,0.18807141529026883,4.4834568965993406e-11,1.1286810402132632
310,14.001699096285662,0.10955367162261426,0.6536111240275204,156.5638075081465,0.0038249070055436027,0.5310869960849903,1.3492973217392867,1.7319913617322765e-10,0.15477067231113253,0.11901922953597982,0.004332532758302088,0.06401019591118554,0.023951863089684902,0.27285619670625977,0.0793225016799708,0.002176510400714215,0.45113388079531885,0.15967859106013058,0.00021681722376726945,0.6442218363999517,0.1231856280541331,5.792897835484705e-05,0.7512647138639188,0.18807145951227694,3.86976916567655e-11,1.128681039883999
311,13.688542529801811,0.10940946101743379,0.6509943760465831,19.226056214313207,0.003791011482949462,0.5303145428117845,1.3512508216216441,1.573932860862953e-10,0.1546800325956697,0.11883835697098877,0.004324281118378255,0.06399840588408341,0.023855213574955444,0.2728483559230244,0.07932058625992172,0.002166010681634331,0.4511319574664762,0.15967674035893584,0.00021269128405829602,0.6442202359067923,0.12318495007284842,5.651325667027688e-05,0.7512639910750194,0.18807149904743145,3.3120628210447516e-11,1.128681039588211
312,13.941941866694263,0.10920842590183,0.6516566968057305,21.21177163630788,0.003757174909119309,0.5302439997699272,1.3529876657824476,1.4390838562030048e-10,0.15458365621785716,0.1186378206485845,0.004315675016664036,0.06398813331936049,0.0237481590964889,0.27283963657761967,0.0793228835825731,0.0021543715756906627,0.45112982140109503,0.15970957427140886,0.0002082316327575139,0.6442185298582346,0.1232834081105871,5.499893349213176e-05,0.7512632332187436,0.18807153437613736,2.816282871126466e-11,1.1286810393227837
313,13.954729221025225,0.10894781674664174,0.6624998699408025,20.993926919128953,0.0037233989332000153,0.5307931160339201,1.3545190071982736,1.323694982398838e-10,0.1544763861999132,0.11841643636014615,0.0043066978853926125,0.06397624714115632,0.023630417945081392,0.2728300517125042,0.07932448741298569,0.002141579025358207,0.45112747471503484,0.15973846237750025,0.00020344549745049696,0.6442167180894741,0.12337098492626888,5.33887913059079e-05,0.7512624394816542,0.1880715659559293,2.3763795815295388e-11,1.1286810390846047
314,13.666267557840076,0.10863917141902349,0.6475623350124806,19.990041576843605,0.003689685201384996,0.5318896449986891,1.355867820040158,1.2246724942445954e-10,0.1543607728110053,0.11817915480588596,0.004297388178546835,0.06396311145623211,0.023504706471668302,0.27281982063691546,0.07932550436650354,0.00212793235891597,0.4511249716503712,0.15976386256923172,0.0001984487900832197,0.6442148373515908,0.12344886701083643,5.172172636657616e-05,0.7512616246647763,0.18807159421390446,1.9906651251450684e-11,1.128681038871002
315,14.312368703281317,0.14446233589007065,0.653672635089606,22.33363081261597,0.0036560353568339784,0.533469872691506,1.3570545062424713,1.1394570641261624e-10,0.15423890205530327,0.11793012524456632,0.004287955427635528,0.06394900273153316,0.023373183448719144,0.27280910693100857,0.0793260202609736,0.0021136631741822216,0.4511223514354705,0.1597861742211047,0.0001933278712117636,0.6442129139681602,0.1235181070353384,5.002632118357761e-05,0.7512607992864585,0.1880716194584146,1.655714449572223e-11,1.1286810386795325
316,13.886106784702632,0.258137912882313,0.6350718270987272,180.00676790748093,0.0036224510395929128,0.5342874789399692,1.3584724468522307,1.0534577479265844e-10,0.15412843904820925,0.11770448007032862,0.004279193930910376,0.06393619871586698,0.023254264843075984,0.2727994026825509,0.07932644801066199,0.002100769273199532,0.45111997815420407,0.15980607665221433,0.00018874917906291293,0.6442111755517854,0.12357995134213517,4.851635907349786e-05,0.7512600539103305,0.18807164201223966,1.3811754775161174e-11,1.1286810385084327
317,13.789190331758949,0.2653899587169498,0.6349891859572381,329.5171945214042,0.0035889338865140396,0.5344290714973635,1.360074415981006,9.68665741806617e-11,0.15403015379530077,0.1175036159862433,0.004271018687381038,0.0639248153316442,0.02314859022931932,0.27279076940255687,0.0793268397841122,0.0020893219760461557,0.4511178675257862,0.1598238660977026,0.00018471946497707281,0.6442096284341249,0.12363521968937226,4.719168936606161e-05,0.7512593903660346,0.18807166216127533,1.157259710042267e-11,1.128681038355597
