iteration,training_loss,validation_loss,iter_time,raw_grad_norm,lr,tau_0,sigma_0,theta_0,tau_1,sigma_1,theta_1,tau_2,sigma_2,theta_2,tau_3,sigma_3,theta_3,tau_4,sigma_4,theta_4,tau_5,sigma_5,theta_5,tau_6,sigma_6,theta_6,tau_7,sigma_7,theta_7
53,19.805199285856144,0.8414334814237769,0.7456692638806999,22.832860973690384,0.009999512668784518,0.1596220103651419,0.3340816280000969,0.5091466359188644,0.23057658825021,0.2312007509510662,0.6726502016348528,0.10618400937407606,0.13434083386261156,0.5891309301806561,0.08363262326486444,0.033148803750378396,0.5620205089165179,0.1463556660876088,0.024151031606207036,0.6632864333531227,0.3173680514516006,0.060461148205002056,0.7722928738675372,0.32286369932753933,0.30259523401240146,1.6230110475476547,0.3224946784558102,0.2569122499528978,1.6292808604973024
54,19.898521779755754,1.0183755196702096,0.753306568833068,67.81016041491363,0.00999890352703249,0.16529229746422872,0.34266107539049245,0.49566117317140357,0.23738590672310433,0.23280521834418474,0.660917402871851,0.10171609084541794,0.1321436503622239,0.5707120599434348,0.08271687808140327,0.030176790675841343,0.5520525173244176,0.14713020750240977,0.024157893792829354,0.6607583974972162,0.32217143494641076,0.06150431419693932,0.7720489519322524,0.3241097809327354,0.301250511168038,1.625041904126743,0.3310863536682796,0.2580643843625539,1.652127872709774
55,20.325596382731423,1.105700116655506,0.7531420448794961,95.23241500769379,0.009998050770144252,0.16983249158258834,0.3505938169256049,0.48357132148951304,0.2411723147977386,0.23408245167700753,0.6454568143131837,0.09751395245619275,0.12998273662357143,0.5536890226219852,0.08189359063102776,0.027586178207159907,0.5430352927986867,0.14785355588368415,0.02419314466160318,0.6584764025230895,0.3268421891549895,0.0625376177539715,0.7718865569975604,0.325391336461079,0.3000903782829599,1.6273928509644007,0.3391119394804656,0.2591761244361277,1.6734088541861032
56,20.005228310933518,1.0676790935390172,0.7455280730500817,112.272070259489,0.00999695443968197,0.17321054223267673,0.35792757588661467,0.47272306860464985,0.24238706114225858,0.23502333318709043,0.6276301821827162,0.09355527550494436,0.1278843428015349,0.5379783631067198,0.08115339702980937,0.025327498893183236,0.5348798329564332,0.14853063551135284,0.024255315234705487,0.6564171952994224,0.3314062664498197,0.06356601362138964,0.7717989359289062,0.3267083761389473,0.2991277202037593,1.6300035531420864,0.34628617804222683,0.2602191203243523,1.6922210394170343
57,20.126465092244246,0.941149775246052,0.7439326499588788,104.62217358499372,0.009995614589079242,0.1755315208297079,0.36470616840767467,0.46298097182583614,0.24141034130485303,0.23564354118148348,0.6081385254147986,0.08983123341495292,0.12586975589981575,0.5234564459170032,0.08048852584713864,0.023354050881883248,0.5274992348331015,0.14916944368061977,0.024343236236362788,0.6545604413014113,0.33593628864998704,0.06459338479072636,0.7717831028276716,0.3280999129138615,0.2983222548412608,1.6328241842612778,0.3528400173733039,0.2612197642055944,1.7091576938779205
58,19.991068518518624,0.8002014123995856,0.7416470900643617,88.48548774530504,0.0099940312836385,0.17694970455671927,0.3709628576190278,0.45422568516977996,0.23857555006355705,0.235983933777377,0.5874439924313831,0.08633668280773579,0.12396356189932378,0.5099955523080741,0.07989062072565363,0.02162239284191817,0.5208118120243591,0.14976749874631673,0.02445201872248492,0.6528871784574724,0.3403335293649084,0.0656123935043184,0.7718314391880406,0.3294245831181088,0.2975542823080163,1.635593634296565,0.358811962099453,0.2621483322345744,1.7245070504535178
59,19.732908015040884,0.7270988052466948,0.7363523000385612,58.875092544972155,0.009992204600527814,0.17778151843360318,0.37672111652562623,0.44635184847544973,0.234169000677827,0.23609750240937025,0.5658105427503326,0.08308806661790885,0.12219307562206312,0.49743937571149294,0.07935192468782722,0.020091207006278047,0.5147388053598719,0.1503196778006519,0.024573859174797746,0.651380227807576,0.3444294605255689,0.06660594502936072,0.7719353222484044,0.3302876110870406,0.29637876714798767,1.6370156647948866,0.3638897575749996,0.26282649216191484,1.7372443009337324
60,19.337234446949488,0.783378846001591,0.746058058924973,18.11046336808911,0.009990134628777144,0.18035539285878766,0.3819615832269048,0.43926627943638197,0.2292215321869509,0.23600690317830691,0.5435133075897011,0.0804440148395089,0.12057444256417649,0.48548140084270924,0.07886362515447577,0.018704042371637416,0.5091693621481918,0.1507953288918661,0.024690988337528873,0.6500267442317513,0.3475255190058233,0.06754032175971382,0.7721088066388472,0.32902716607073657,0.29288010752314547,1.6316635949708855,0.366169978389054,0.2626399890766298,1.741186092990859
61,18.341974968112584,0.8204206564791477,0.7424227430019528,45.14698114459889,0.00998782146927399,0.1844089596890851,0.3867213189025761,0.4328864197443828,0.22621826592705915,0.23589621762163793,0.5235823961996614,0.07838840808794148,0.11909124351476952,0.47475179187502514,0.07842030615173719,0.017474276538223754,0.5041140060235682,0.15120559171495723,0.024798905052945915,0.6488056403691178,0.3498579298638921,0.06840354184381543,0.7723025780726371,0.3265073373489007,0.2880623089049256,1.62215618821642,0.3648500201263212,0.2617534609075753,1.7347239308112117
62,18.570360255982465,0.8149098155886882,0.7469845530577004,48.12797872908463,0.009985265234758489,0.18976221737164986,0.39104224917463865,0.4271390036068102,0.22490638822926595,0.2357723070890541,0.505808442991432,0.0768427095419713,0.11773298346282435,0.46512355636730474,0.078017382946047,0.016382762725662473,0.49952528157355436,0.1515554254567981,0.0248990676906652,0.647704252446747,0.35147776926858093,0.06920216236758167,0.7725123780131777,0.32291759474194465,0.28213564642479116,1.6092269597256983,0.3605667399804262,0.26022439511024287,1.720559953010675
63,19.03324039541931,0.7850387736276944,0.7457594808656722,49.370565419065,0.009982466049817897,0.19629111947038266,0.394957211606629,0.4219589064584149,0.22506230801287153,0.23563429324256802,0.4899197056754767,0.07574336173966736,0.11648543358931508,0.4564745350216114,0.07765059801501106,0.015412249330211297,0.4953603362871476,0.15184818067056705,0.024989623897464255,0.646710830013877,0.35241035710614516,0.06993275720877085,0.7727322524865362,0.31846967204838283,0.27532972175848575,1.59375758252244,0.35455059648528847,0.2581964154581236,1.7021161784895498
64,18.465189887627808,0.7445149771245888,0.7509131848346442,48.510484572018775,0.009979424050880543,0.2038995403014253,0.3985014369186053,0.41728815288293303,0.22650042354129343,0.2354858007402055,0.4756608979982993,0.07503745936340372,0.115339750390341,0.4486943789106864,0.07731700953614298,0.014548616245643499,0.49158094347221926,0.15209458555041985,0.025070075957623675,0.645814248126477,0.3528427451951564,0.07059518756065992,0.772954382957884,0.31370748749585203,0.2682201069499427,1.5775854145001673,0.3486017290498544,0.2560154750428599,1.6840197409123114
65,18.43611383715852,0.722411338667223,0.7506258969660848,47.91704415178642,0.009976139386209164,0.2125163028887563,0.401701947636724,0.4130750590097749,0.2290589299955566,0.23532288960488765,0.46276834229878544,0.07468054487970938,0.11428169119409945,0.4416806130153121,0.07701327648183692,0.013779668563054308,0.4881539230347225,0.15229870226259865,0.025138150813978206,0.6450046462775504,0.3528219301806796,0.07118531119756122,0.7731729181157921,0.30874152931341264,0.26094710520417974,1.5611280894777364,0.34286318296394286,0.253569694301618,1.6666421118148964
66,17.448622439694002,0.7696632348641743,0.7398465778678656,16.841244638385167,0.009972612215893682,0.22229343960354925,0.4045740872302509,0.40927348714934453,0.23096117719274303,0.23503956252398717,0.44775067547453834,0.07462378108310005,0.11319809593837875,0.434784034191582,0.07673579422007275,0.013080072930805988,0.4850227520809642,0.15245545786207623,0.025198606671720265,0.6442818627150333,0.35213233368061997,0.07170885105645036,0.7734287578449995,0.3032976090634525,0.2530350811761069,1.5440750574172022,0.3392978634871285,0.25061218206787106,1.6554137881575728
67,17.147099869392477,0.8930452522481667,0.7397123060654849,40.61526349643587,0.009968842711843402,0.23094420471244398,0.4072118013638982,0.4058421995892402,0.23082554370653846,0.23462973744229088,0.431640543993145,0.07447419379359081,0.11206141977845209,0.428116354932677,0.07648589988116283,0.012456800310189321,0.48217811886404227,0.15260415065657804,0.025276791034897942,0.6436384337480275,0.3515232369538081,0.0722365232245287,0.7737233699913489,0.29821295204537906,0.24559157227301454,1.5284028122140967,0.3367680793814484,0.24769693202349544,1.6471321281440015
68,17.364002293956283,0.9730787603409369,0.7391276368871331,180.9512300076938,0.009964831057778631,0.23672071185374569,0.4107417579948783,0.3992548966450724,0.22995574950467676,0.23421751206009855,0.4162887094884098,0.07427602303268188,0.11097838434764092,0.4219714364821593,0.07626080384866589,0.011905607935116304,0.47960380460889973,0.15274680414339933,0.02536187761833476,0.6430604812570634,0.35108145904617666,0.07275227289902043,0.7740204898277957,0.29365977865918935,0.23892051348212764,1.5143626690315048,0.33452687078163257,0.24502896369824506,1.639760666894932
69,18.36906650633688,0.925791871301027,0.7282842739950866,179.35667641740676,0.009960577449221733,0.23991895279180828,0.4150860541380229,0.39012608089397904,0.2284520060031543,0.23381042812735514,0.4016264544200668,0.07403986422689966,0.10993530008492719,0.416293780707918,0.07605845062454197,0.0114182216786123,0.4772744057980487,0.15288677144046012,0.025455898773193337,0.6425426587754327,0.35084703624714264,0.07326719286561906,0.7743271421830437,0.28964021517308214,0.23298313183831965,1.5019551084882505,0.33264864261755583,0.24263453265836468,1.6334874863620814
70,17.779706752895915,0.8039265936046314,0.7305516880005598,180.2644261323468,0.009956082093487582,0.240834827343837,0.420167302848288,0.37903705844396895,0.2263965143848027,0.23342097220544142,0.38762984149297747,0.07376981686617126,0.10892570279090982,0.4110407958784356,0.07587648859226412,0.010986701094671397,0.47516662932207393,0.15302279660631485,0.02555672889428615,0.6420791121922664,0.3507678950494793,0.07377528935672281,0.7746388421810111,0.286068044372251,0.22766748839104473,1.4909386109469993,0.33109747367194303,0.24045280052874712,1.6282051487672844
71,17.836856602463076,0.7433862570529023,0.7361691959667951,123.29264591691661,0.009951345209673482,0.23978863059296932,0.42606574045730417,0.36623211164803937,0.2239793525535366,0.23305215354535933,0.37421789153571383,0.07349222696257225,0.10793060643787959,0.4061488708147107,0.07571241904774911,0.010603389310934847,0.47325872702019106,0.1531502287392469,0.025658995265262843,0.641664007320634,0.3507301178296018,0.07425990268057132,0.774946625669283,0.28282319341740336,0.22281147944718868,1.4810103778813852,0.32996882457685084,0.23838236570276763,1.6241590243299822
72,17.179058493245616,0.7488147389100072,0.7353193268645555,27.607838171884364,0.009946367028648461,0.24085295286151617,0.4314189856358781,0.35482029707194823,0.22275687241934625,0.23266941786254383,0.36181268750190393,0.07319412570096838,0.10675764212035012,0.40116842315285317,0.07556305806149945,0.010260628838622306,0.47152437484939586,0.15325219409188168,0.02577315633069239,0.6413027155404396,0.35018915432218184,0.07467783882409856,0.7752545183722972,0.27938491407228755,0.21762359644644216,1.4711413469161714,0.33004682793489143,0.23561170582934673,1.623438271594398
73,17.523285594084236,0.7510388123917352,0.733572683064267,35.68840778760487,0.009941147793042041,0.2436541569767388,0.4362833757050701,0.34463785645639883,0.2227399997327209,0.23229906079833898,0.35059481697476913,0.07295785945039282,0.1055226298830037,0.39628772665868767,0.075427511651385,0.009953996012672986,0.4699493763108606,0.15333765827426712,0.025893180729704417,0.6409857876819044,0.34940259582930294,0.07504697528323882,0.7755546325745973,0.2760254272583638,0.21247660080101038,1.4618185110168025,0.3309712637609256,0.2326381112924696,1.6250557660485236
74,16.943942164521168,0.7504880318204492,0.7317300089634955,33.005936283665164,0.009935687757232404,0.24800035179357596,0.44069953608852,0.3355422175680388,0.2237789105808569,0.23193882473099664,0.3404111473593515,0.07274972184595377,0.10419516896301712,0.39145622731525787,0.07530464467655111,0.009680475644739443,0.4685192783892571,0.15340921137608293,0.026022746602152078,0.6407108765375671,0.3483880718075297,0.07537336604735222,0.7758514309775579,0.27274052794326,0.20735716671576454,1.4530337728299563,0.3327215391265208,0.22941558973298462,1.628936928746263
75,16.27432509542373,0.7631937250155979,0.7311357560101897,27.06465578172256,0.00992998718733399,0.2537802061687473,0.4447059748050184,0.3274089743218586,0.22566034444815117,0.23157735192822873,0.3309768485019386,0.07247625601842118,0.10264630762700024,0.3865102595377242,0.07519406821112076,0.009440293898460949,0.4672224830324041,0.15347360109110625,0.026178175804749394,0.6404811018357518,0.3471690011572605,0.07567273106428717,0.776163213640071,0.2695100642770012,0.20218184761056401,1.4447890682241662,0.33545409378949387,0.2258378569990503,1.635470051991903
76,16.026262538100124,0.7801567766456436,0.7331302219536155,15.853980176466795,0.009924046361184534,0.26096500524440414,0.44836372070014413,0.3201293374663826,0.22717107355348232,0.23115231075413517,0.3200113887965857,0.07225916815143725,0.10048442190488611,0.38098541312570394,0.07509750791549077,0.009241983414371697,0.4660531669474032,0.15355261579481133,0.02640990056189776,0.6403120250897812,0.3459073358604584,0.07600669377938198,0.7765514705158028,0.26637016547285175,0.19685446325864164,1.4373435677331392,0.33958096953155437,0.22170551625137805,1.6456844436888765
77,16.121118609111125,0.8242826174371111,0.7301515568979084,22.761222704284187,0.009917865568331524,0.26778738937803637,0.45172736638488725,0.31360796856236306,0.22676682232962941,0.23058649006722398,0.3074764759486324,0.0720809694111495,0.09808086129663192,0.3753617398888726,0.07501267611810003,0.009074256860767703,0.464997698452565,0.153641174811584,0.026677798761958495,0.6401835418009945,0.3447863409834229,0.07637808444107544,0.77699337502988,0.2634177767463833,0.19168333526941533,1.4307037403226817,0.3442349656651996,0.21731700225181158,1.6572986220227583
78,15.945345020135774,0.821621431573481,0.7257567679043859,144.1377231061172,0.009911445110018081,0.2720612668249176,0.4560630840245173,0.30483235305714124,0.22592687040232823,0.23004031557153032,0.2956707081838141,0.07192273969794787,0.09585951237688284,0.3702060486543266,0.07493660754600753,0.008925414489255929,0.4640434113129415,0.15372707569800578,0.026933568598857375,0.6400720226992753,0.34383480497901414,0.0767392728378092,0.7774175803225938,0.2607712672607994,0.1870246843505569,1.424807095601991,0.34863472472012164,0.2132925913039742,1.6682667483415476
79,16.685081654811977,0.7613806751576739,0.724848270881921,142.82507894110373,0.009904785299168283,0.2740494103327975,0.46128674189287117,0.29431541771664793,0.22471171775969945,0.22951436092188238,0.28453197720765994,0.07178247354261565,0.09380644437484602,0.36547797108001595,0.07486846546695478,0.008793338499528238,0.4631806397132568,0.15381062737960066,0.027178452808923174,0.639976136749314,0.34303468786394115,0.07709075681101064,0.7778265143697828,0.2584042456114719,0.18281851160836965,1.4196006237443564,0.3528751829950936,0.20959568040361434,1.6788421702897818
